date;state;country;confirmed;confirmed_filtered;confirmed_DR;confirmed_filtered_DR
2020-01-30;Diamond Princess;Canada;0.0;0.0;;
2020-01-30;Shandong;China;158.0;154.59999999999997;4.052910052910055;4.7558859975216885
2020-01-30;Hong Kong;China;10.0;10.599999999999998;9.333333333333336;
2020-01-30;Shanxi;China;35.0;34.99999999999999;7.41666666666667;
2020-01-30;no;Bolivia;0.0;0.0;;
2020-01-30;no;Bosnia and Herzegovina;0.0;0.0;;
2020-01-30;no;Botswana;0.0;0.0;;
2020-01-30;no;Brazil;0.0;0.0;;
2020-01-30;no;Brunei;0.0;0.0;;
2020-01-30;no;Bulgaria;0.0;0.0;;
2020-01-30;no;Burkina Faso;0.0;0.0;;
2020-01-30;no;Burma;0.0;0.0;;
2020-01-30;no;Burundi;0.0;0.0;;
2020-01-30;no;Cabo Verde;0.0;0.0;;
2020-01-30;no;Cambodia;1.0;0.9999999999999998;inf;
2020-01-30;no;Cameroon;0.0;0.0;;
2020-01-30;no;Central African Republic;0.0;0.0;;
2020-01-30;no;Chad;0.0;0.0;;
2020-01-30;no;Bhutan;0.0;0.0;;
2020-01-30;no;Chile;0.0;0.0;;
2020-01-30;no;Comoros;0.0;0.0;;
2020-01-30;no;Congo (Brazzaville);0.0;0.0;;
2020-01-30;no;Congo (Kinshasa);0.0;0.0;;
2020-01-30;no;Costa Rica;0.0;0.0;;
2020-01-30;no;Cote d'Ivoire;0.0;0.0;;
2020-01-30;no;Croatia;0.0;0.0;;
2020-01-30;no;Cuba;0.0;0.0;;
2020-01-30;no;Cyprus;0.0;0.0;;
2020-01-30;no;Czechia;0.0;0.0;;
2020-01-30;no;Denmark;0.0;0.0;;
2020-01-30;no;Diamond Princess;0.0;0.0;;
2020-01-30;no;Djibouti;0.0;0.0;;
2020-01-30;no;Dominica;0.0;0.0;;
2020-01-30;Shanghai;China;112.0;115.59999999999998;3.971014492753625;4.445497630331757
2020-01-30;no;Colombia;0.0;0.0;;
2020-01-30;no;Benin;0.0;0.0;;
2020-01-30;no;Dominican Republic;0.0;0.0;;
2020-01-30;Victoria;Australia;2.0;2.1999999999999993;2.6666666666666665;
2020-01-30;Sichuan;China;142.0;144.79999999999995;4.3589743589743595;4.337023370233704
2020-01-30;Sint Maarten;Netherlands;0.0;0.0;;
2020-01-30;South Australia;Australia;0.0;0.19999999999999996;;
2020-01-30;St Martin;France;0.0;0.0;;
2020-01-30;Tasmania;Australia;0.0;0.0;;
2020-01-30;Tianjin;China;31.0;30.999999999999993;7.809523809523813;
2020-01-30;Tibet;China;1.0;0.5999999999999999;0.6666666666666667;
2020-01-30;Turks and Caicos Islands;United Kingdom;0.0;0.0;;
2020-01-30;no;Belize;0.0;0.0;;
2020-01-30;Western Australia;Australia;0.0;0.0;;
2020-01-30;Xinjiang;China;14.0;14.399999999999997;6.166666666666669;
2020-01-30;Yukon;Canada;0.0;0.0;;
2020-01-30;Zhejiang;China;428.0;406.79999999999995;2.3450980392156873;3.4813996316758753
2020-01-30;no;Afghanistan;0.0;0.0;;
2020-01-30;Yunnan;China;70.0;68.99999999999999;4.333333333333336;
2020-01-30;no;Algeria;0.0;0.0;;
2020-01-30;no;Belgium;0.0;0.0;;
2020-01-30;no;Belarus;0.0;0.0;;
2020-01-30;no;Barbados;0.0;0.0;;
2020-01-30;no;Bangladesh;0.0;0.0;;
2020-01-30;no;Albania;0.0;0.0;;
2020-01-30;no;Bahamas;0.0;0.0;;
2020-01-30;no;Azerbaijan;0.0;0.0;;
2020-01-30;no;Bahrain;0.0;0.0;;
2020-01-30;no;Armenia;0.0;0.0;;
2020-01-30;no;Argentina;0.0;0.0;;
2020-01-30;no;Antigua and Barbuda;0.0;0.0;;
2020-01-30;no;Angola;0.0;0.0;;
2020-01-30;no;Andorra;0.0;0.0;;
2020-01-30;no;Austria;0.0;0.0;;
2020-01-31;no;Liberia;0.0;0.0;;
2020-01-31;no;Luxembourg;0.0;0.0;;
2020-01-31;no;Lithuania;0.0;0.0;;
2020-01-31;no;Liechtenstein;0.0;0.0;;
2020-01-31;no;Libya;0.0;0.0;;
2020-01-31;no;Lesotho;0.0;0.0;;
2020-01-31;no;Namibia;0.0;0.0;;
2020-01-31;no;Latvia;0.0;0.0;;
2020-01-31;no;Laos;0.0;0.0;;
2020-01-31;no;Kyrgyzstan;0.0;0.0;;
2020-01-31;no;Kuwait;0.0;0.0;;
2020-01-31;no;Kosovo;0.0;0.0;;
2020-01-31;no;Korea, South;11.0;9.199999999999998;1.80952380952381;
2020-01-31;no;Lebanon;0.0;0.0;;
2020-01-31;no;MS Zaandam;0.0;0.0;;
2020-01-31;no;Mozambique;0.0;0.0;;
2020-01-31;no;Malawi;0.0;0.0;;
2020-01-31;no;Malaysia;8.0;7.799999999999998;15.333333333333337;
2020-01-31;no;Maldives;0.0;0.0;;
2020-01-31;no;Mali;0.0;0.0;;
2020-01-31;no;Malta;0.0;0.0;;
2020-01-31;no;Mauritania;0.0;0.0;;
2020-01-31;no;Mauritius;0.0;0.0;;
2020-01-31;no;Mexico;0.0;0.0;;
2020-01-31;no;Moldova;0.0;0.0;;
2020-01-31;no;Monaco;0.0;0.0;;
2020-01-31;no;Mongolia;0.0;0.0;;
2020-01-31;no;Montenegro;0.0;0.0;;
2020-01-31;no;Morocco;0.0;0.0;;
2020-01-31;no;Kenya;0.0;0.0;;
2020-01-31;no;Madagascar;0.0;0.0;;
2020-01-31;no;Kazakhstan;0.0;0.0;;
2020-01-31;no;Guyana;0.0;0.0;;
2020-01-31;no;Japan;15.0;14.599999999999998;2.750000000000001;
2020-01-31;no;Estonia;0.0;0.0;;
2020-01-31;no;Eswatini;0.0;0.0;;
2020-01-31;no;Ethiopia;0.0;0.0;;
2020-01-31;no;Fiji;0.0;0.0;;
2020-01-31;no;Finland;1.0;0.9999999999999998;inf;
2020-01-31;no;France;5.0;5.399999999999999;inf;
2020-01-31;no;Gabon;0.0;0.0;;
2020-01-31;no;Gambia;0.0;0.0;;
2020-01-31;no;Georgia;0.0;0.0;;
2020-01-31;no;Germany;5.0;6.199999999999999;8.66666666666667;
2020-01-31;no;Ghana;0.0;0.0;;
2020-01-31;no;Greece;0.0;0.0;;
2020-01-31;no;Grenada;0.0;0.0;;
2020-01-31;no;Guatemala;0.0;0.0;;
2020-01-31;no;Guinea;0.0;0.0;;
2020-01-31;no;Guinea-Bissau;0.0;0.0;;
2020-01-31;no;Haiti;0.0;0.0;;
2020-01-31;no;Holy See;0.0;0.0;;
2020-01-31;no;Honduras;0.0;0.0;;
2020-01-31;no;Hungary;0.0;0.0;;
2020-01-31;no;Iceland;0.0;0.0;;
2020-01-31;no;India;1.0;0.9999999999999998;1.3333333333333337;
2020-01-31;no;Indonesia;0.0;0.0;;
2020-01-31;no;Iran;0.0;0.0;;
2020-01-31;no;Iraq;0.0;0.0;;
2020-01-31;no;Ireland;0.0;0.0;;
2020-01-31;no;Israel;0.0;0.0;;
2020-01-31;no;Italy;2.0;1.1999999999999997;0.6666666666666667;
2020-01-31;no;Jamaica;0.0;0.0;;
2020-01-31;no;Jordan;0.0;0.0;;
2020-01-31;no;Nepal;1.0;0.9999999999999998;inf;
2020-01-31;no;Eritrea;0.0;0.0;;
2020-01-31;no;New Zealand;0.0;0.0;;
2020-01-31;no;Spain;0.0;0.3999999999999999;;
2020-01-31;no;Sri Lanka;1.0;0.9999999999999998;inf;
2020-01-31;no;Sudan;0.0;0.0;;
2020-01-31;no;Suriname;0.0;0.0;;
2020-01-31;no;Sweden;1.0;0.5999999999999999;0.6666666666666667;
2020-01-31;no;Switzerland;0.0;0.0;;
2020-01-31;no;Syria;0.0;0.0;;
2020-01-31;no;Taiwan*;10.0;9.399999999999999;9.000000000000004;
2020-01-31;no;Tajikistan;0.0;0.0;;
2020-01-31;no;Tanzania;0.0;0.0;;
2020-01-31;no;Thailand;19.0;16.999999999999996;6.2666666666666675;
2020-01-31;no;Timor-Leste;0.0;0.0;;
2020-01-31;no;Togo;0.0;0.0;;
2020-01-31;no;Trinidad and Tobago;0.0;0.0;;
2020-01-31;no;Tunisia;0.0;0.0;;
2020-01-31;no;Turkey;0.0;0.0;;
2020-01-31;no;US;7.0;6.6;5.666666666666669;
2020-01-31;no;Uganda;0.0;0.0;;
2020-01-31;no;Ukraine;0.0;0.0;;
2020-01-31;no;United Arab Emirates;4.0;4.199999999999999;inf;
2020-01-31;no;United Kingdom;2.0;1.1999999999999997;0.6666666666666667;
2020-01-31;no;Uruguay;0.0;0.0;;
2020-01-31;no;Uzbekistan;0.0;0.0;;
2020-01-31;no;Venezuela;0.0;0.0;;
2020-01-31;no;Vietnam;2.0;3.599999999999999;inf;
2020-01-31;no;West Bank and Gaza;0.0;0.0;;
2020-01-31;no;Western Sahara;0.0;0.0;;
2020-01-31;no;Yemen;0.0;0.0;;
2020-01-31;no;Zambia;0.0;0.0;;
2020-01-31;no;South Sudan;0.0;0.0;;
2020-01-31;no;South Africa;0.0;0.0;;
2020-01-31;no;Somalia;0.0;0.0;;
2020-01-31;no;Slovenia;0.0;0.0;;
2020-01-31;no;Nicaragua;0.0;0.0;;
2020-01-31;no;Niger;0.0;0.0;;
2020-01-31;no;Nigeria;0.0;0.0;;
2020-01-31;no;North Macedonia;0.0;0.0;;
2020-01-31;no;Norway;0.0;0.0;;
2020-01-31;no;Oman;0.0;0.0;;
2020-01-31;no;Pakistan;0.0;0.0;;
2020-01-31;no;Panama;0.0;0.0;;
2020-01-31;no;Papua New Guinea;0.0;0.0;;
2020-01-31;no;Paraguay;0.0;0.0;;
2020-01-31;no;Peru;0.0;0.0;;
2020-01-31;no;Philippines;1.0;0.9999999999999998;1.3333333333333337;
2020-01-31;no;Poland;0.0;0.0;;
2020-01-31;no;Portugal;0.0;0.0;;
2020-01-31;no;Netherlands;0.0;0.0;;
2020-01-31;no;Qatar;0.0;0.0;;
2020-01-31;no;Russia;2.0;1.1999999999999997;0.6666666666666667;
2020-01-31;no;Rwanda;0.0;0.0;;
2020-01-31;no;Saint Kitts and Nevis;0.0;0.0;;
2020-01-31;no;Saint Lucia;0.0;0.0;;
2020-01-31;no;Saint Vincent and the Grenadines;0.0;0.0;;
2020-01-31;no;San Marino;0.0;0.0;;
2020-01-31;no;Sao Tome and Principe;0.0;0.0;;
2020-01-31;no;Saudi Arabia;0.0;0.0;;
2020-01-31;no;Senegal;0.0;0.0;;
2020-01-31;no;Serbia;0.0;0.0;;
2020-01-31;no;Seychelles;0.0;0.0;;
2020-01-31;no;Sierra Leone;0.0;0.0;;
2020-01-31;no;Singapore;13.0;12.799999999999997;3.333333333333334;
2020-01-31;no;Slovakia;0.0;0.0;;
2020-01-31;no;Romania;0.0;0.0;;
2020-01-31;no;Equatorial Guinea;0.0;0.0;;
2020-01-31;no;Zimbabwe;0.0;0.0;;
2020-01-31;no;Egypt;0.0;0.0;;
2020-01-31;Hunan;China;332.0;336.4;4.984984984984988;4.506841817186645
2020-01-31;Inner Mongolia;China;20.0;20.999999999999996;9.16666666666667;
2020-01-31;Isle of Man;United Kingdom;0.0;0.0;;
2020-01-31;Jiangsu;China;168.0;166.79999999999995;3.8260869565217406;4.18483904465213
2020-01-31;Jiangxi;China;240.0;225.99999999999994;2.6005089058524185;4.152207001522073
2020-01-31;Jilin;China;14.0;15.399999999999999;4.933333333333335;
2020-01-31;Liaoning;China;48.0;52.39999999999999;9.481481481481485;
2020-01-31;Macau;China;7.0;7.1999999999999975;inf;
2020-01-31;Manitoba;Canada;0.0;0.0;;
2020-01-31;Martinique;France;0.0;0.0;;
2020-01-31;Mayotte;France;0.0;0.0;;
2020-01-31;Montserrat;United Kingdom;0.0;0.0;;
2020-01-31;New Brunswick;Canada;0.0;0.0;;
2020-01-31;New Caledonia;France;0.0;0.0;;
2020-01-31;New South Wales;Australia;4.0;3.999999999999999;inf;
2020-01-31;Newfoundland and Labrador;Canada;0.0;0.0;;
2020-01-31;Ningxia;China;21.0;20.799999999999997;3.7037037037037055;
2020-01-31;Northern Territory;Australia;0.0;0.0;;
2020-01-31;Northwest Territories;Canada;0.0;0.0;;
2020-01-31;Nova Scotia;Canada;0.0;0.0;;
2020-01-31;Ontario;Canada;3.0;2.1999999999999997;1.6666666666666672;
2020-01-31;Prince Edward Island;Canada;0.0;0.0;;
2020-01-31;Qinghai;China;8.0;8.399999999999999;7.333333333333336;
2020-01-31;Quebec;Canada;0.0;0.0;;
2020-01-31;Queensland;Australia;2.0;2.1999999999999993;4.000000000000002;
2020-01-31;Reunion;France;0.0;0.0;;
2020-01-31;Saint Barthelemy;France;0.0;0.0;;
2020-01-31;Saint Pierre and Miquelon;France;0.0;0.0;;
2020-01-31;Saskatchewan;Canada;0.0;0.0;;
2020-01-31;Hubei;China;5806.0;6518.5999999999985;4.222320899940794;3.8344941211712738
2020-01-31;Hong Kong;China;12.0;11.999999999999996;10.66666666666667;
2020-01-31;Henan;China;352.0;350.19999999999993;3.817351598173517;4.640818524501885
2020-01-31;Heilongjiang;China;59.0;63.19999999999999;4.476190476190478;
2020-01-31;Alberta;Canada;0.0;0.0;;
2020-01-31;Anguilla;United Kingdom;0.0;0.0;;
2020-01-31;Anhui;China;237.0;245.19999999999996;4.619607843137256;4.313810556760667
2020-01-31;Aruba;Netherlands;0.0;0.0;;
2020-01-31;Australian Capital Territory;Australia;0.0;0.0;;
2020-01-31;Beijing;China;139.0;144.59999999999997;8.666666666666668;6.670212765957449
2020-01-31;Bermuda;United Kingdom;0.0;0.0;;
2020-01-31;Bonaire, Sint Eustatius and Saba;Netherlands;0.0;0.0;;
2020-01-31;British Columbia;Canada;1.0;0.9999999999999998;inf;
2020-01-31;British Virgin Islands;United Kingdom;0.0;0.0;;
2020-01-31;Cayman Islands;United Kingdom;0.0;0.0;;
2020-01-31;Channel Islands;United Kingdom;0.0;0.0;;
2020-01-31;Chongqing;China;211.0;217.39999999999995;5.625000000000003;6.093989071038257
2020-01-31;Curacao;Netherlands;0.0;0.0;;
2020-01-31;Shaanxi;China;87.0;84.59999999999998;4.430107526881722;
2020-01-31;Diamond Princess;Canada;0.0;0.0;;
2020-01-31;Faroe Islands;Denmark;0.0;0.0;;
2020-01-31;French Guiana;France;0.0;0.0;;
2020-01-31;French Polynesia;France;0.0;0.0;;
2020-01-31;Fujian;China;120.0;121.59999999999997;5.648148148148151;6.426829268292687
2020-01-31;Gansu;China;29.0;33.99999999999999;10.533333333333337;
2020-01-31;Gibraltar;United Kingdom;0.0;0.0;;
2020-01-31;Grand Princess;Canada;0.0;0.0;;
2020-01-31;Greenland;Denmark;0.0;0.0;;
2020-01-31;Guadeloupe;France;0.0;0.0;;
2020-01-31;Guangdong;China;436.0;446.7999999999999;4.47379454926625;4.505974454058511
2020-01-31;Guangxi;China;87.0;86.79999999999998;5.126436781609196;
2020-01-31;Guizhou;China;29.0;23.4;1.6666666666666672;
2020-01-31;Hainan;China;52.0;53.39999999999999;10.444444444444446;
2020-01-31;Hebei;China;82.0;78.99999999999999;3.8235294117647065;
2020-01-31;Falkland Islands (Malvinas);United Kingdom;0.0;0.0;;
2020-01-31;Shandong;China;184.0;181.59999999999997;5.827160493827163;5.822055137844613
2020-01-31;no;El Salvador;0.0;0.0;;
2020-01-31;Shanxi;China;39.0;42.79999999999998;5.611111111111113;
2020-01-31;no;Bosnia and Herzegovina;0.0;0.0;;
2020-01-31;no;Botswana;0.0;0.0;;
2020-01-31;no;Brazil;0.0;0.0;;
2020-01-31;no;Brunei;0.0;0.0;;
2020-01-31;no;Bulgaria;0.0;0.0;;
2020-01-31;no;Burkina Faso;0.0;0.0;;
2020-01-31;no;Burma;0.0;0.0;;
2020-01-31;no;Burundi;0.0;0.0;;
2020-01-31;no;Cabo Verde;0.0;0.0;;
2020-01-31;no;Cambodia;1.0;0.9999999999999998;inf;
2020-01-31;no;Cameroon;0.0;0.0;;
2020-01-31;no;Central African Republic;0.0;0.0;;
2020-01-31;no;Chad;0.0;0.0;;
2020-01-31;no;Chile;0.0;0.0;;
2020-01-31;no;Bolivia;0.0;0.0;;
2020-01-31;no;Colombia;0.0;0.0;;
2020-01-31;no;Congo (Brazzaville);0.0;0.0;;
2020-01-31;no;Congo (Kinshasa);0.0;0.0;;
2020-01-31;no;Costa Rica;0.0;0.0;;
2020-01-31;no;Cote d'Ivoire;0.0;0.0;;
2020-01-31;no;Croatia;0.0;0.0;;
2020-01-31;no;Cuba;0.0;0.0;;
2020-01-31;no;Cyprus;0.0;0.0;;
2020-01-31;no;Czechia;0.0;0.0;;
2020-01-31;no;Denmark;0.0;0.0;;
2020-01-31;no;Diamond Princess;0.0;0.0;;
2020-01-31;no;Djibouti;0.0;0.0;;
2020-01-31;no;Dominica;0.0;0.0;;
2020-01-31;no;Dominican Republic;0.0;0.0;;
2020-01-31;Shanghai;China;135.0;138.79999999999995;5.863247863247864;4.98275862068966
2020-01-31;no;Comoros;0.0;0.0;;
2020-01-31;no;Bhutan;0.0;0.0;;
2020-01-31;no;Ecuador;0.0;0.0;;
2020-01-31;no;Belize;0.0;0.0;;
2020-01-31;no;Benin;0.0;0.0;;
2020-01-31;Sint Maarten;Netherlands;0.0;0.0;;
2020-01-31;South Australia;Australia;0.0;0.5999999999999999;;
2020-01-31;St Martin;France;0.0;0.0;;
2020-01-31;Tasmania;Australia;0.0;0.0;;
2020-01-31;Tianjin;China;32.0;35.79999999999999;12.000000000000004;
2020-01-31;Tibet;China;1.0;0.7999999999999998;1.3333333333333337;
2020-01-31;Turks and Caicos Islands;United Kingdom;0.0;0.0;;
2020-01-31;Victoria;Australia;3.0;2.7999999999999994;2.000000000000001;
2020-01-31;Western Australia;Australia;0.0;0.0;;
2020-01-31;Xinjiang;China;17.0;16.599999999999998;7.333333333333335;
2020-01-31;Yukon;Canada;0.0;0.0;;
2020-01-31;Yunnan;China;83.0;81.19999999999999;4.9523809523809526;
2020-01-31;Zhejiang;China;538.0;504.39999999999986;3.476584022038568;4.253736531108796
2020-01-31;no;Afghanistan;0.0;0.0;;
2020-01-31;Sichuan;China;177.0;172.99999999999997;4.125603864734302;5.1971326164874565
2020-01-31;no;Algeria;0.0;0.0;;
2020-01-31;no;Belgium;0.0;0.0;;
2020-01-31;no;Belarus;0.0;0.0;;
2020-01-31;no;Barbados;0.0;0.0;;
2020-01-31;no;Bangladesh;0.0;0.0;;
2020-01-31;no;Albania;0.0;0.0;;
2020-01-31;no;Bahamas;0.0;0.0;;
2020-01-31;no;Bahrain;0.0;0.0;;
2020-01-31;no;Austria;0.0;0.0;;
2020-01-31;no;Armenia;0.0;0.0;;
2020-01-31;no;Argentina;0.0;0.0;;
2020-01-31;no;Antigua and Barbuda;0.0;0.0;;
2020-01-31;no;Angola;0.0;0.0;;
2020-01-31;no;Andorra;0.0;0.0;;
2020-01-31;no;Azerbaijan;0.0;0.0;;
2020-02-01;no;Lithuania;0.0;0.0;;
2020-02-01;no;Liechtenstein;0.0;0.0;;
2020-02-01;no;Libya;0.0;0.0;;
2020-02-01;no;Liberia;0.0;0.0;;
2020-02-01;no;Lesotho;0.0;0.0;;
2020-02-01;no;Korea, South;12.0;11.399999999999999;2.2500000000000004;
2020-02-01;no;Latvia;0.0;0.0;;
2020-02-01;no;Laos;0.0;0.0;;
2020-02-01;no;Kyrgyzstan;0.0;0.0;;
2020-02-01;no;Kuwait;0.0;0.0;;
2020-02-01;no;Kosovo;0.0;0.0;;
2020-02-01;no;Kenya;0.0;0.0;;
2020-02-01;no;Lebanon;0.0;0.0;;
2020-02-01;no;Luxembourg;0.0;0.0;;
2020-02-01;no;Malta;0.0;0.0;;
2020-02-01;no;Madagascar;0.0;0.0;;
2020-02-01;no;Malawi;0.0;0.0;;
2020-02-01;no;Malaysia;8.0;7.999999999999998;inf;
2020-02-01;no;Maldives;0.0;0.0;;
2020-02-01;no;Mali;0.0;0.0;;
2020-02-01;no;Mauritania;0.0;0.0;;
2020-02-01;no;Mauritius;0.0;0.0;;
2020-02-01;no;Mexico;0.0;0.0;;
2020-02-01;no;Moldova;0.0;0.0;;
2020-02-01;no;Monaco;0.0;0.0;;
2020-02-01;no;Mongolia;0.0;0.0;;
2020-02-01;no;Montenegro;0.0;0.0;;
2020-02-01;no;Kazakhstan;0.0;0.0;;
2020-02-01;no;Mozambique;0.0;0.0;;
2020-02-01;no;MS Zaandam;0.0;0.0;;
2020-02-01;no;Morocco;0.0;0.0;;
2020-02-01;no;Guyana;0.0;0.0;;
2020-02-01;no;Jamaica;0.0;0.0;;
2020-02-01;no;Namibia;0.0;0.0;;
2020-02-01;no;Estonia;0.0;0.0;;
2020-02-01;no;Eswatini;0.0;0.0;;
2020-02-01;no;Ethiopia;0.0;0.0;;
2020-02-01;no;Fiji;0.0;0.0;;
2020-02-01;no;Finland;1.0;0.9999999999999998;inf;
2020-02-01;no;France;6.0;5.599999999999999;10.66666666666667;
2020-02-01;no;Gabon;0.0;0.0;;
2020-02-01;no;Gambia;0.0;0.0;;
2020-02-01;no;Georgia;0.0;0.0;;
2020-02-01;no;Germany;8.0;7.799999999999998;2.833333333333335;
2020-02-01;no;Ghana;0.0;0.0;;
2020-02-01;no;Greece;0.0;0.0;;
2020-02-01;no;Grenada;0.0;0.0;;
2020-02-01;no;Guatemala;0.0;0.0;;
2020-02-01;no;Guinea;0.0;0.0;;
2020-02-01;no;Guinea-Bissau;0.0;0.0;;
2020-02-01;no;Haiti;0.0;0.0;;
2020-02-01;no;Holy See;0.0;0.0;;
2020-02-01;no;Honduras;0.0;0.0;;
2020-02-01;no;Hungary;0.0;0.0;;
2020-02-01;no;Iceland;0.0;0.0;;
2020-02-01;no;India;1.0;1.5999999999999996;inf;
2020-02-01;no;Indonesia;0.0;0.0;;
2020-02-01;no;Iran;0.0;0.0;;
2020-02-01;no;Iraq;0.0;0.0;;
2020-02-01;no;Ireland;0.0;0.0;;
2020-02-01;no;Israel;0.0;0.0;;
2020-02-01;no;Italy;2.0;1.5999999999999996;1.3333333333333337;
2020-02-01;no;Japan;20.0;17.199999999999996;3.4074074074074097;
2020-02-01;no;Nepal;1.0;0.9999999999999998;inf;
2020-02-01;no;Slovenia;0.0;0.0;;
2020-02-01;no;New Zealand;0.0;0.0;;
2020-02-01;no;Spain;1.0;0.5999999999999999;0.6666666666666667;
2020-02-01;no;Sri Lanka;1.0;0.9999999999999998;inf;
2020-02-01;no;Sudan;0.0;0.0;;
2020-02-01;no;Suriname;0.0;0.0;;
2020-02-01;no;Sweden;1.0;0.7999999999999998;1.3333333333333337;
2020-02-01;no;Switzerland;0.0;0.0;;
2020-02-01;no;Syria;0.0;0.0;;
2020-02-01;no;Taiwan*;10.0;9.799999999999997;19.33333333333334;
2020-02-01;no;Tajikistan;0.0;0.0;;
2020-02-01;no;Tanzania;0.0;0.0;;
2020-02-01;no;Thailand;19.0;17.999999999999996;6.933333333333335;
2020-02-01;no;Timor-Leste;0.0;0.0;;
2020-02-01;no;Togo;0.0;0.0;;
2020-02-01;no;Trinidad and Tobago;0.0;0.0;;
2020-02-01;no;South Sudan;0.0;0.0;;
2020-02-01;no;Tunisia;0.0;0.0;;
2020-02-01;no;US;8.0;7.799999999999998;4.444444444444446;
2020-02-01;no;Uganda;0.0;0.0;;
2020-02-01;no;Ukraine;0.0;0.0;;
2020-02-01;no;United Arab Emirates;4.0;4.3999999999999995;inf;
2020-02-01;no;United Kingdom;2.0;2.7999999999999994;1.3333333333333337;
2020-02-01;no;Uruguay;0.0;0.0;;
2020-02-01;no;Uzbekistan;0.0;0.0;;
2020-02-01;no;Venezuela;0.0;0.0;;
2020-02-01;no;Vietnam;6.0;4.799999999999999;1.6666666666666672;
2020-02-01;no;West Bank and Gaza;0.0;0.0;;
2020-02-01;no;Western Sahara;0.0;0.0;;
2020-02-01;no;Yemen;0.0;0.0;;
2020-02-01;no;Zambia;0.0;0.0;;
2020-02-01;no;Zimbabwe;0.0;0.0;;
2020-02-01;no;Turkey;0.0;0.0;;
2020-02-01;no;Netherlands;0.0;0.0;;
2020-02-01;no;South Africa;0.0;0.0;;
2020-02-01;no;Eritrea;0.0;0.0;;
2020-02-01;no;Nicaragua;0.0;0.0;;
2020-02-01;no;Niger;0.0;0.0;;
2020-02-01;no;Nigeria;0.0;0.0;;
2020-02-01;no;North Macedonia;0.0;0.0;;
2020-02-01;no;Norway;0.0;0.0;;
2020-02-01;no;Oman;0.0;0.0;;
2020-02-01;no;Pakistan;0.0;0.0;;
2020-02-01;no;Panama;0.0;0.0;;
2020-02-01;no;Papua New Guinea;0.0;0.0;;
2020-02-01;no;Paraguay;0.0;0.0;;
2020-02-01;no;Peru;0.0;0.0;;
2020-02-01;no;Philippines;1.0;1.3999999999999997;inf;
2020-02-01;no;Poland;0.0;0.0;;
2020-02-01;no;Portugal;0.0;0.0;;
2020-02-01;no;Somalia;0.0;0.0;;
2020-02-01;no;Qatar;0.0;0.0;;
2020-02-01;no;Russia;2.0;1.5999999999999996;1.3333333333333337;
2020-02-01;no;Rwanda;0.0;0.0;;
2020-02-01;no;Saint Kitts and Nevis;0.0;0.0;;
2020-02-01;no;Saint Lucia;0.0;0.0;;
2020-02-01;no;Saint Vincent and the Grenadines;0.0;0.0;;
2020-02-01;no;San Marino;0.0;0.0;;
2020-02-01;no;Sao Tome and Principe;0.0;0.0;;
2020-02-01;no;Saudi Arabia;0.0;0.0;;
2020-02-01;no;Senegal;0.0;0.0;;
2020-02-01;no;Serbia;0.0;0.0;;
2020-02-01;no;Seychelles;0.0;0.0;;
2020-02-01;no;Sierra Leone;0.0;0.0;;
2020-02-01;no;Singapore;16.0;14.999999999999996;4.333333333333334;
2020-02-01;no;Slovakia;0.0;0.0;;
2020-02-01;no;Romania;0.0;0.0;;
2020-02-01;no;Equatorial Guinea;0.0;0.0;;
2020-02-01;no;Jordan;0.0;0.0;;
2020-02-01;no;Egypt;0.0;0.0;;
2020-02-01;Hunan;China;389.0;396.4;5.9404761904761925;5.404301075268818
2020-02-01;Inner Mongolia;China;23.0;24.599999999999994;10.333333333333336;
2020-02-01;Isle of Man;United Kingdom;0.0;0.0;;
2020-02-01;Jiangsu;China;202.0;201.19999999999996;4.557077625570777;4.946745562130178
2020-02-01;Jiangxi;China;286.0;282.4;3.698924731182797;4.542819499341238
2020-02-01;Jilin;China;17.0;19.799999999999997;10.000000000000002;
2020-02-01;Liaoning;China;64.0;59.39999999999999;4.434782608695654;
2020-02-01;Macau;China;7.0;7.399999999999998;inf;
2020-02-01;Manitoba;Canada;0.0;0.0;;
2020-02-01;Martinique;France;0.0;0.0;;
2020-02-01;Mayotte;France;0.0;0.0;;
2020-02-01;Montserrat;United Kingdom;0.0;0.0;;
2020-02-01;New Brunswick;Canada;0.0;0.0;;
2020-02-01;New Caledonia;France;0.0;0.0;;
2020-02-01;New South Wales;Australia;4.0;3.999999999999999;inf;
2020-02-01;Newfoundland and Labrador;Canada;0.0;0.0;;
2020-02-01;Ningxia;China;26.0;24.599999999999994;4.740740740740741;
2020-02-01;Northern Territory;Australia;0.0;0.0;;
2020-02-01;Northwest Territories;Canada;0.0;0.0;;
2020-02-01;Nova Scotia;Canada;0.0;0.0;;
2020-02-01;Ontario;Canada;3.0;2.5999999999999996;2.3333333333333344;
2020-02-01;Prince Edward Island;Canada;0.0;0.0;;
2020-02-01;Qinghai;China;9.0;9.799999999999997;16.66666666666667;
2020-02-01;Quebec;Canada;0.0;0.0;;
2020-02-01;Queensland;Australia;3.0;2.3999999999999995;5.456842316646327e+16;
2020-02-01;Reunion;France;0.0;0.0;;
2020-02-01;Saint Barthelemy;France;0.0;0.0;;
2020-02-01;Saint Pierre and Miquelon;France;0.0;0.0;;
2020-02-01;Saskatchewan;Canada;0.0;0.0;;
2020-02-01;Hubei;China;7153.0;8512.199999999997;5.292444444444445;3.794516135144867
